ticker,text,date,label,data_source
4325,MASAR board declares special dividend of SAR 2.3 per share,2024-09-27,1,synthetic
4110,TAWUNIYA updates market on its ongoing strategic review,2024-09-27,1,synthetic
1150,Brent crude climbs to $14.3 per barrel lifting Saudi equities,2024-09-27,1,synthetic
1120,Al Rajhi Bank return on equity climbs strongly to 37%,2024-09-30,1,synthetic
2222,Saudi Aramco expands into new markets under Vision 2030,2024-10-01,1,synthetic
4110,SAMA hikes repo rate by 35 bps tightening credit conditions,2024-10-01,0,synthetic
2010,SABIC updates market on its ongoing strategic review,2024-10-02,1,synthetic
1150,Alinma Bank management holds meetings with institutional investors,2024-10-02,0,synthetic
2222,Saudi Aramco liquidity position under growing pressure say analysts,2024-10-03,0,synthetic
2222,Saudi Aramco digital customers rise 34% year on year,2024-10-03,1,synthetic
4110,Oil prices rally 12% following OPEC production cut agreement,2024-10-04,1,synthetic
1120,Capital outflows from GCC equity markets accelerate,2024-10-04,0,synthetic
2010,SAMA hikes repo rate by 6 bps tightening credit conditions,2024-10-04,1,synthetic
1211,Ma'aden signs joint venture deal worth SAR 12.0 billion,2024-10-07,1,synthetic
1150,Alinma Bank cuts dividend amid rising cost pressures,2024-10-07,0,synthetic
1120,Al Rajhi Bank management reaffirms full-year guidance unchanged,2024-10-08,0,synthetic
4110,Military conflict fears in region trigger capital flight,2024-10-08,0,synthetic
7010,Dollar weakens 32% against major currencies lifting commodities,2024-10-08,1,synthetic
1120,Al Rajhi Bank total loan provisions rise 10% in first half,2024-10-09,0,synthetic
1120,Al Rajhi Bank reports record Q4 net profit of SAR 2.4 billion,2024-10-10,1,synthetic
4110,TAWUNIYA revenue growth reaches 14% year on year,2024-10-10,1,synthetic
7010,US Federal Reserve cuts interest rates by 35 basis points,2024-10-11,1,synthetic
2222,Oil prices fall 34% on weakening global demand outlook,2024-10-11,1,synthetic
4110,TAWUNIYA warns of tough trading outlook for rest of year,2024-10-14,0,synthetic
1120,Rate hike adds SAR 9.9 billion to Al Rajhi Bank annual funding costs,2024-10-15,0,synthetic
7010,OPEC+ extends production curbs supporting oil revenues,2024-10-16,0,synthetic
2222,Saudi Aramco customer deposits grow 11% year on year,2024-10-16,1,synthetic
2222,Vision 2030 investment drives 15% non-oil sector GDP growth,2024-10-17,1,synthetic
4110,TAWUNIYA net income surges 7% on strong market demand,2024-10-17,1,synthetic
4325,MASAR refinances SAR 3.4 billion revolving debt facility,2024-10-17,1,synthetic
1211,Foreign investor inflows into Tadawul index rise 11%,2024-10-18,1,synthetic
4325,MASAR net financing income rises 13% in first half,2024-10-18,1,synthetic
7010,STC participates in major regional banking conference,2024-10-21,0,synthetic
2010,SABIC announces changes to its senior leadership team,2024-10-21,1,synthetic
4110,TAWUNIYA Q4 results show 5% year-on-year profit contraction,2024-10-22,0,synthetic
2010,US Federal Reserve cuts interest rates by 36 basis points,2024-10-22,1,synthetic
1150,Alinma Bank operating margin falls by 33 basis points,2024-10-23,0,synthetic
7010,STC faces shareholder lawsuit over delayed disclosures,2024-10-24,0,synthetic
1120,Al Rajhi Bank regulatory filing shows largely stable loan book,2024-10-24,1,synthetic
1120,Al Rajhi Bank management reaffirms full-year guidance unchanged,2024-10-24,1,synthetic
2010,Saudi consumer inflation rises to 8% squeezing households,2024-10-25,1,synthetic
2222,Saudi Aramco cost-to-income ratio deteriorates to 19%,2024-10-28,0,synthetic
2222,Oil prices rally 11% following OPEC production cut agreement,2024-10-29,1,synthetic
2010,SABIC revenue down 7% as market conditions worsen,2024-10-29,0,synthetic
4110,TAWUNIYA earnings per share jump 28% in Q1,2024-10-29,0,synthetic
1211,Ma'aden secures major SAR 2.3 billion government contract,2024-10-30,1,synthetic
2222,Saudi Aramco Q4 earnings per share disappoints — down 26%,2024-10-30,1,synthetic
7010,Analysts downgrade STC citing intensifying competition,2024-10-30,0,synthetic
1120,IMF raises Saudi Arabia economic growth outlook to 26%,2024-10-30,1,synthetic
4325,Credit agency downgrades MASAR rating one notch,2024-10-31,0,synthetic
4110,TAWUNIYA placed under regulatory probe for compliance failure,2024-10-31,0,synthetic
